,0,1,2,3,4,5,6,7
24,125,羿,347,江铃集团新能源,11.88,19.98,//price.16888.com/sr-129364.html,202209
25,126,本田e:NS1,344,东风本田,17.50,21.80,/s/128328/,202209
26,127,极狐 阿尔法T(ARCFOX αT),333,北汽新能源,18.58,28.08,//price.16888.com/sr-129315.html,202209
27,128,大家9,326,上汽大通,25.99,44.99,/s/129023/,202209
28,129,奥迪Q5 e-tron,324,上汽奥迪,29.85,43.25,//price.16888.com/sr-129183.html,202209
29,130,冒险家新能源,305,长安林肯,30.98,34.58,/s/129402/,202209
30,131,Ariya艾睿雅,304,东风日产,19.99,28.29,//price.16888.com/sr-129449.html,202209
31,132,福特电马,272,长安福特,23.98,36.99,/s/128413/,202209
32,133,长安欧尚A600EV,262,长安汽车,14.98,14.98,//price.16888.com/sr-128897.html,202209
0,151,远志M1,104,大运汽车,17.88,31.88,//price.16888.com/sr-129042.html,202209
1,152,RAV4荣放双擎E+,93,一汽丰田,24.88,29.78,/s/128578/,202209
2,153,比亚迪e2,91,比亚迪,8.98,14.78,//price.16888.com/sr-129581.html,202209
3,154,瑞风E3,91,江汽集团,13.99,20.88,/s/129097/,202209
4,155,优优EV,77,开瑞汽车,12.68,13.08,//price.16888.com/sr-128627.html,202209
5,156,绎乐,65,广汽本田新能源,16.78,18.98,/s/128744/,202209
6,157,捷途X70S EV,65,奇瑞汽车,16.98,17.98,//price.16888.com/sr-129078.html,202209
7,158,奔驰EQB,60,北京奔驰,35.20,42.80,/s/128629/,202209
8,159,奥迪Q2L e-tron,60,一汽-大众奥迪,24.38,24.38,//price.16888.com/sr-129016.html,202209
9,160,威兰达新能源,57,广汽丰田,26.68,30.18,/s/128737/,202209
10,161,广汽本田VE-1,51,广汽本田,15.98,18.68,//price.16888.com/sr-128327.html,202209
11,162,广汽丰田iA5,49,广汽丰田新能源,15.98,19.28,/s/129346/,202209
12,163,沃尔沃XC40新能源,44,沃尔沃亚太,27.99,32.20,//price.16888.com/sr-129157.html,202209
13,164,名图新能源,43,北京现代,17.88,20.38,/s/128832/,202209
14,165,奔驰EQA,36,北京奔驰,32.20,32.20,//price.16888.com/sr-129204.html,202209
15,166,沃尔沃S60新能源,36,沃尔沃亚太,39.99,46.19,/s/129523/,202209
16,167,马自达CX-30 EV,31,长安马自达,15.98,20.18,//price.16888.com/sr-129306.html,202209
17,168,玛奇朵DHT-PHEV,27,长城汽车,17.88,18.98,/s/128890/,202209
18,169,魏牌 拿铁DHT,26,长城汽车,17.98,18.98,//price.16888.com/sr-129182.html,202209
19,170,阿图柯AIRTREK,26,广汽三菱,19.98,22.98,/s/129105/,202209
20,171,DS 9新能源,17,DS汽车,32.99,39.99,//price.16888.com/sr-128795.html,202209
21,172,锐际新能源,12,长安福特,20.80,20.80,/s/128597/,202209
22,173,微蓝7,12,上汽通用别克,19.78,21.78,//price.16888.com/sr-128014.html,202209
0,1,宋PLUS新能源,56843,比亚迪,12.98,18.98,//price.16888.com/sr-128912.html,202210
1,2,宏光MINIEV,47868,上汽通用五菱,3.28,9.99,/s/129112/,202210
2,3,Model Y,41488,特斯拉中国,24.99,35.49,//price.16888.com/sr-129054.html,202210
3,4,秦PLUS,32195,比亚迪,7.98,17.98,/s/128722/,202210
4,5,汉,31614,比亚迪,16.58,25.98,//price.16888.com/sr-129234.html,202210
5,6,Model 3,30216,特斯拉中国,23.19,33.95,/s/126549/,202210
6,7,元PLUS,27548,比亚迪,11.58,14.78,//price.16888.com/sr-129444.html,202210
7,8,海豚,25336,比亚迪,9.98,12.98,/s/129002/,202210
8,9,唐新能源,17161,比亚迪,17.98,26.98,//price.16888.com/sr-129445.html,202210
9,10,长安Lumin,13235,长安汽车,3.79,6.99,/s/129130/,202210
10,11,AION Y,12615,广汽埃安,9.98,18.98,//price.16888.com/sr-127868.html,202210
11,12,哪吒V,11721,合众汽车,7.99,12.38,/s/129589/,202210
12,13,海豹,11267,比亚迪,14.98,24.98,//price.16888.com/sr-129403.html,202210
13,14,东风纳米EX1,10785,东风汽车,4.57,4.57,/s/129245/,202210
14,15,极氪001,10119,极氪,25.90,32.90,//price.16888.com/sr-129407.html,202210
15,16,东风风神E70,10032,东风乘用车,14.28,15.38,/s/128626/,202210
16,17,小蚂蚁,9940,奇瑞新能源,5.99,7.69,//price.16888.com/sr-128369.html,202210
17,18,理想L9,9181,理想,42.98,45.98,/s/128954/,202210
18,19,驱逐舰05,9111,比亚迪,7.98,13.68,//price.16888.com/sr-129210.html,202210
19,20,MG4 EV,8354,上汽集团,13.98,18.68,/s/129618/,202210
20,21,QQ冰淇淋,7145,奇瑞新能源,2.99,5.69,//price.16888.com/sr-129066.html,202210
21,22,问界M5,6812,AITO 问界,22.98,27.98,/s/128970/,202210
22,23,哪吒U,6295,合众汽车,11.88,15.98,//price.16888.com/sr-128803.html,202210
23,24,启辰D60EV,5784,东风日产,12.98,17.88,/s/127904/,202210
24,25,吉利几何A,5701,吉利几何,14.38,20.78,//price.16888.com/sr-128978.html,202210
25,26,问界M7,5226,AITO 问界,24.98,32.98,/s/129086/,202210
26,27,欧拉好猫,5057,长城新能源,10.58,13.58,//price.16888.com/sr-129695.html,202210
27,28,红旗E-QM5,5024,一汽红旗,16.58,23.98,/s/129585/,202210
28,29,北京EU5,4667,北京汽车,12.99,17.19,//price.16888.com/sr-127732.html,202210
29,30,骏行,4550,国金汽车,15.98,15.98,/s/128866/,202210
30,31,花仙子,4176,江汽集团,5.99,9.09,//price.16888.com/sr-128810.html,202210
31,32,元宝,3675,北京汽车制造厂,2.97,5.19,/s/129169/,202210
32,33,枫叶80V,3648,睿蓝汽车,8.98,15.98,//price.16888.com/sr-129433.html,202210
0,51,秦新能源,2475,比亚迪,16.88,16.88,//price.16888.com/sr-128198.html,202210
1,52,合创Z03,2339,合创汽车,13.48,18.28,/s/128895/,202210
2,53,凌宝BOX,2183,吉麦新能源,3.98,6.88,//price.16888.com/sr-129063.html,202210
3,54,零跑C11,2159,零跑汽车,14.88,20.98,/s/128729/,202210
4,55,富康ES600,2133,东风新能源,15.38,16.38,//price.16888.com/sr-129443.html,202210
5,56,小鹏P7,2104,小鹏汽车,20.99,33.99,/s/129604/,202210
6,57,帝豪L HiP,2056,吉利汽车,8.98,16.88,//price.16888.com/sr-127934.html,202210
7,58,大众ID.3,2048,上汽大众,12.99,18.09,/s/128751/,202210
8,59,魏牌 拿铁DHT-PHEV,2014,长城汽车,22.90,26.30,//price.16888.com/sr-128145.html,202210
9,60,蔚来ES6,1970,蔚来,33.80,39.60,/s/129457/,202210
10,61,飞凡MARVEL R,1832,上汽集团,21.98,25.98,//price.16888.com/sr-129134.html,202210
11,62,奔驰E级新能源,1772,北京奔驰,52.19,53.86,/s/127908/,202210
12,63,领克01新能源,1740,领克,19.97,22.78,//price.16888.com/sr-129168.html,202210
13,64,宝马5系新能源,1723,华晨宝马,49.99,54.65,/s/129442/,202210
14,65,本田e:NS1,1672,东风本田,17.50,21.80,//price.16888.com/sr-129156.html,202210
15,66,小鹏P5,1665,小鹏汽车,15.69,18.89,/s/129481/,202210
16,67,创维EV6,1658,创维汽车,10.98,32.98,//price.16888.com/sr-129117.html,202210
17,68,风行S50EV,1611,东风风行,15.09,16.99,/s/127388/,202210
18,69,荣威i6 MAX新能源,1569,上汽集团,15.28,25.98,//price.16888.com/sr-129364.html,202210
19,70,宋MAX新能源,1498,比亚迪,14.78,17.48,/s/129441/,202210
20,71,吉利几何E萤火虫,1496,吉利几何,5.98,8.98,//price.16888.com/sr-129523.html,202210
21,72,雷丁芒果,1382,雷丁,2.98,7.39,/s/128436/,202210
22,73,岚图梦想家,1328,岚图汽车,32.99,63.99,//price.16888.com/sr-129160.html,202210
23,74,零跑C01,1303,零跑汽车,13.68,20.88,/s/128747/,202210
24,75,岚图FREE,1225,岚图汽车,22.89,26.69,//price.16888.com/sr-127767.html,202210
25,76,帕萨特新能源,1183,上汽大众,23.32,24.22,/s/129613/,202210
26,77,荣威RX5新能源,1164,上汽集团,14.79,16.98,//price.16888.com/sr-128840.html,202210
27,78,蔚来ET5,1030,蔚来,29.80,35.60,/s/129262/,202210
28,79,奥迪Q4 e-tron,973,一汽-大众奥迪,28.99,36.71,//price.16888.com/sr-129461.html,202210
29,80,凌宝uni,925,吉麦新能源,2.98,4.18,/s/129400/,202210
30,81,IQ锐歌,921,上汽通用凯迪拉克,29.77,41.97,//price.16888.com/sr-129215.html,202210
31,82,ID.6 X,902,上汽大众,25.99,33.89,/s/129055/,202210
32,83,理想ONE,871,理想,33.80,33.80,//price.16888.com/sr-129361.html,202210
0,101,比亚迪D1,514,比亚迪,16.08,16.98,//price.16888.com/sr-129052.html,202210
1,102,威马E.5,501,威马汽车,15.01,21.51,/s/129302/,202210
2,103,领克09新能源,490,领克,28.99,36.29,//price.16888.com/sr-128328.html,202210
3,104,沃尔沃S90插电式混动,478,沃尔沃亚太,49.99,61.39,/s/128852/,202210
4,105,Ariya艾睿雅,474,东风日产,19.99,28.29,//price.16888.com/sr-128285.html,202210
5,106,蔚来EC6,460,蔚来,35.80,41.60,/s/57330/,202210
6,107,爱驰U5,458,爱驰汽车,16.69,24.99,//price.16888.com/sr-129139.html,202210
7,108,枫叶60s,408,睿蓝汽车,9.98,16.38,/s/129174/,202210
8,109,比亚迪e6,403,比亚迪,0.00,0.00,//price.16888.com/sr-129449.html,202210
9,110,威马W6,395,威马汽车,16.98,23.98,/s/129515/,202210
10,111,沃尔沃XC60新能源,384,沃尔沃亚太,52.39,60.39,//price.16888.com/sr-128249.html,202210
11,112,奔腾NAT,381,一汽奔腾,13.98,16.48,/s/128501/,202210
12,113,飞凡R7,364,上汽集团,18.99,38.99,//price.16888.com/sr-129404.html,202210
13,114,畅巡,354,上汽通用雪佛兰,18.29,19.79,/s/128971/,202210
14,115,腾势D9,350,腾势汽车,33.98,66.00,//price.16888.com/sr-128347.html,202210
15,116,途观L新能源,345,上汽大众,26.11,27.21,/s/129368/,202210
16,117,大家9,313,上汽大通,25.99,44.99,//price.16888.com/sr-129671.html,202210
17,118,上汽大通MAXUS EUNIQ 5,299,上汽大通,16.58,21.28,/s/129717/,202210
18,119,奥迪Q5 e-tron,290,上汽奥迪,29.85,43.25,//price.16888.com/sr-128029.html,202210
19,120,魏牌 摩卡新能源,282,长城汽车,23.18,23.88,/s/129249/,202210
20,121,福特电马,278,长安福特,23.98,36.99,//price.16888.com/sr-129440.html,202210
21,122,优优EV,276,开瑞汽车,12.68,13.08,/s/129023/,202210
22,123,Aion LX,270,广汽埃安,28.66,46.96,//price.16888.com/sr-129183.html,202210
23,124,小虎EV,256,小虎汽车,4.19,5.59,/s/129306/,202210
24,125,奔驰C级新能源,251,北京奔驰,40.88,41.06,//price.16888.com/sr-128640.html,202210
25,126,菱智M5EV,233,东风风行,14.99,19.69,/s/128378/,202210
26,127,小麒麟,221,江铃集团新能源,4.99,5.19,//price.16888.com/sr-129161.html,202210
27,128,威马EX5,221,威马汽车,16.08,17.98,/s/129315/,202210
28,129,红旗E-HS9,204,一汽红旗,50.98,77.98,//price.16888.com/sr-128737.html,202210
29,130,冒险家新能源,201,长安林肯,30.98,34.58,/s/128603/,202210
30,131,一汽丰田bZ4X,197,一汽丰田,19.98,28.48,//price.16888.com/sr-129346.html,202210
31,132,天际ME5,183,天际汽车,13.88,16.99,/s/128897/,202210
32,133,发现运动版新能源,170,奇瑞捷豹路虎,40.98,40.98,//price.16888.com/sr-128769.html,202210
0,151,威兰达新能源,45,广汽丰田,26.68,30.18,//price.16888.com/sr-129078.html,202210
1,152,名图新能源,41,北京现代,17.88,20.38,/s/129732/,202210
2,153,睿蓝9,36,睿蓝汽车,10.99,19.79,//price.16888.com/sr-129204.html,202210
3,154,锐际新能源,35,长安福特,20.80,20.80,/s/129402/,202210
4,155,广汽本田VE-1,33,广汽本田,15.98,18.68,//price.16888.com/sr-129016.html,202210
5,156,沃尔沃C40,32,沃尔沃亚太,28.90,34.20,/s/129157/,202210
6,157,沃尔沃XC40新能源,31,沃尔沃亚太,27.99,32.20,//price.16888.com/sr-129316.html,202210
7,158,玛奇朵DHT,26,长城汽车,15.58,16.98,/s/129014/,202210
8,159,魏牌 拿铁DHT,25,长城汽车,17.98,18.98,//price.16888.com/sr-128627.html,202210
9,160,马自达CX-30 EV,22,长安马自达,15.98,20.18,/s/128413/,202210
10,161,绎乐,19,广汽本田新能源,16.78,18.98,//price.16888.com/sr-128744.html,202210
11,162,本田CR-V新能源,17,东风本田,22.59,26.99,/s/129360/,202210
12,163,捷途X70S EV,16,奇瑞汽车,16.98,17.98,//price.16888.com/sr-128206.html,202210
13,164,奕泽E进擎,13,一汽丰田,22.58,25.38,/s/128014/,202210
14,165,易至EV3,12,江铃集团新能源,5.28,6.68,//price.16888.com/sr-128402.html,202210
15,166,奥迪Q2L e-tron,10,一汽-大众奥迪,24.38,24.38,/s/128795/,202210
16,167,斯派卡新能源,10,野马汽车,14.99,16.99,//price.16888.com/sr-128832.html,202210
0,1,Model Y,69098,特斯拉中国,24.99,35.49,//price.16888.com/sr-129112.html,202211
1,2,宏光MINIEV,68567,上汽通用五菱,3.28,9.99,/s/128912/,202211
2,3,宋PLUS新能源,64145,比亚迪,12.98,18.98,//price.16888.com/sr-128787.html,202211
3,4,汉,31786,比亚迪,16.58,25.98,/s/129234/,202211
4,5,Model 3,31193,特斯拉中国,23.19,33.95,//price.16888.com/sr-129217.html,202211
5,6,元PLUS,29402,比亚迪,11.58,14.78,/s/126549/,202211
6,7,海豚,26063,比亚迪,9.98,12.98,//price.16888.com/sr-129445.html,202211
7,8,秦PLUS,25498,比亚迪,7.98,17.98,/s/129064/,202211
8,9,唐新能源,20020,比亚迪,17.98,26.98,//price.16888.com/sr-129002.html,202211
9,10,海豹,15356,比亚迪,14.98,24.98,/s/129589/,202211
10,11,长安Lumin,13235,长安汽车,3.79,6.99,//price.16888.com/sr-129582.html,202211
11,12,AION Y,11560,广汽埃安,9.98,18.98,/s/129403/,202211
12,13,哪吒V,11263,合众汽车,7.99,12.38,//price.16888.com/sr-129433.html,202211
13,14,极氪001,11011,极氪,25.90,32.90,/s/129106/,202211
14,15,理想L9,9087,理想,42.98,45.98,//price.16888.com/sr-128299.html,202211
15,16,MG4 EV,6540,上汽集团,13.98,18.68,/s/128369/,202211
16,17,东风风神E70,6210,东风乘用车,14.28,15.38,//price.16888.com/sr-129585.html,202211
17,18,驱逐舰05,6032,比亚迪,7.98,13.68,/s/129575/,202211
18,19,宝马i3,5402,华晨宝马,35.39,41.39,//price.16888.com/sr-129086.html,202211
19,20,理想L8,5293,理想,32.18,39.98,/s/129695/,202211
20,21,东风纳米EX1,5243,东风汽车,4.57,4.57,//price.16888.com/sr-127686.html,202211
21,22,北京EU5,5183,北京汽车,12.99,17.19,/s/128954/,202211
22,23,宝马iX3,4990,华晨宝马,40.50,44.50,//price.16888.com/sr-128441.html,202211
23,24,吉利几何A,4922,吉利几何,14.38,20.78,/s/129618/,202211
24,25,蔚来ES7,4897,蔚来,43.80,51.80,//price.16888.com/sr-129301.html,202211
25,26,问界M5,4748,AITO 问界,22.98,27.98,/s/129515/,202211
26,27,五菱Air ev晴空,4146,上汽通用五菱,6.78,8.28,//price.16888.com/sr-127691.html,202211
27,28,ID.4 X,4074,上汽大众,15.99,28.34,/s/127904/,202211
28,29,QQ冰淇淋,4048,奇瑞新能源,2.99,5.69,//price.16888.com/sr-129061.html,202211
29,30,哈弗H6新能源,4036,长城汽车,15.98,17.38,/s/129133/,202211
30,31,小蚂蚁,4020,奇瑞新能源,5.99,7.69,//price.16888.com/sr-129174.html,202211
31,32,枫叶60s,3632,睿蓝汽车,9.98,16.38,/s/128626/,202211
32,33,欧拉好猫,3630,长城新能源,10.58,13.58,//price.16888.com/sr-128198.html,202211
0,51,悦虎,2650,大运汽车,5.68,8.58,//price.16888.com/sr-128810.html,202211
1,52,枫叶80V,2637,睿蓝汽车,8.98,15.98,/s/129172/,202211
2,53,ID.6 CROZZ,2402,一汽-大众,25.89,33.69,//price.16888.com/sr-129169.html,202211
3,54,宝骏KiWi EV,2374,上汽通用五菱,7.78,11.38,/s/128751/,202211
4,55,合创Z03,2368,合创汽车,13.48,18.28,//price.16888.com/sr-129442.html,202211
5,56,奔驰E级新能源,2350,北京奔驰,52.19,53.86,/s/129156/,202211
6,57,吉利几何E萤火虫,2271,吉利几何,5.98,8.98,//price.16888.com/sr-127934.html,202211
7,58,奥迪Q4 e-tron,2213,一汽-大众奥迪,28.99,36.71,/s/128729/,202211
8,59,雷丁芒果,2046,雷丁,2.98,7.39,//price.16888.com/sr-129223.html,202211
9,60,蔚来ES6,1927,蔚来,33.80,39.60,/s/128814/,202211
10,61,凌宝BOX,1890,吉麦新能源,3.98,6.88,//price.16888.com/sr-127732.html,202211
11,62,小鹏P7,1807,小鹏汽车,20.99,33.99,/s/129604/,202211
12,63,创维EV6,1791,创维汽车,10.98,32.98,//price.16888.com/sr-128866.html,202211
13,64,零跑C01,1757,零跑汽车,13.68,20.88,/s/128145/,202211
14,65,吉利几何C,1751,吉利几何,12.98,20.78,//price.16888.com/sr-129457.html,202211
15,66,逸动新能源,1751,长安汽车,8.49,14.99,/s/129449/,202211
16,67,奇瑞无界Pro,1745,奇瑞新能源,7.99,11.59,//price.16888.com/sr-128603.html,202211
17,68,魏牌 拿铁DHT-PHEV,1745,长城汽车,22.90,26.30,/s/129066/,202211
18,69,AION V,1744,广汽埃安,12.98,19.36,//price.16888.com/sr-129168.html,202211
19,70,一汽丰田bZ4X,1735,一汽丰田,19.98,28.48,/s/129591/,202211
20,71,领克01新能源,1734,领克,19.97,22.78,//price.16888.com/sr-129134.html,202211
21,72,本田e:NS1,1730,东风本田,17.50,21.80,/s/129527/,202211
22,73,风行S50EV,1657,东风风行,15.09,16.99,//price.16888.com/sr-127388.html,202211
23,74,飞凡R7,1627,上汽集团,18.99,38.99,/s/129136/,202211
24,75,艾瑞泽e,1604,奇瑞新能源,15.24,15.78,//price.16888.com/sr-129359.html,202211
25,76,宋MAX新能源,1596,比亚迪,14.78,17.48,/s/129462/,202211
26,77,花仙子,1590,江汽集团,5.99,9.09,//price.16888.com/sr-127961.html,202211
27,78,荣威i6 MAX新能源,1583,上汽集团,15.28,25.98,/s/129633/,202211
28,79,小鹏G9,1546,小鹏汽车,24.88,35.99,//price.16888.com/sr-129523.html,202211
29,80,欧尚Z6新能源,1532,长安汽车,15.58,17.58,/s/127767/,202211
30,81,小鹏P5,1453,小鹏汽车,15.69,18.89,//price.16888.com/sr-128971.html,202211
31,82,宝马5系新能源,1223,华晨宝马,49.99,54.65,/s/128252/,202211
32,83,元宝,1201,北京汽车制造厂,2.97,5.19,//price.16888.com/sr-128436.html,202211
0,101,吉利几何M6,630,吉利几何,14.98,18.98,//price.16888.com/sr-129700.html,202211
1,102,华晨新日i03,626,华晨新日,4.39,9.88,/s/129160/,202211
2,103,智己L7,608,智己汽车,29.99,57.88,//price.16888.com/sr-128721.html,202211
3,104,畅巡,596,上汽通用雪佛兰,18.29,19.79,/s/128565/,202211
4,105,爱驰U5,594,爱驰汽车,16.69,24.99,//price.16888.com/sr-129376.html,202211
5,106,比亚迪e3,572,比亚迪,15.48,15.58,/s/129441/,202211
6,107,风光MINIEV,561,东风小康,3.26,5.91,//price.16888.com/sr-128501.html,202211
7,108,奔驰C级新能源,545,北京奔驰,40.88,41.06,/s/129052/,202211
8,109,凌宝uni,542,吉麦新能源,2.98,4.18,//price.16888.com/sr-129117.html,202211
9,110,上汽大通MAXUS EUNIQ 5,511,上汽大通,16.58,21.28,/s/129613/,202211
10,111,蔚来EC6,501,蔚来,35.80,41.60,//price.16888.com/sr-129184.html,202211
11,112,比亚迪D1,491,比亚迪,16.08,16.98,/s/129368/,202211
12,113,岚图FREE,478,岚图汽车,22.89,26.69,//price.16888.com/sr-129055.html,202211
13,114,睿蓝9,459,睿蓝汽车,10.99,19.79,/s/128953/,202211
14,115,思皓爱跑,441,江汽集团,13.99,19.99,//price.16888.com/sr-128331.html,202211
15,116,Ariya艾睿雅,439,东风日产,19.99,28.29,/s/129717/,202211
16,117,沃尔沃S90插电式混动,411,沃尔沃亚太,49.99,61.39,//price.16888.com/sr-129220.html,202211
17,118,小虎EV,405,小虎汽车,4.19,5.59,/s/129461/,202211
18,119,探岳GTE插电混动,383,一汽-大众,24.29,24.29,//price.16888.com/sr-128747.html,202211
19,120,星越L增程电动版,379,吉利汽车,23.97,25.37,/s/129243/,202211
20,121,红旗E-HS9,368,一汽红旗,50.98,77.98,//price.16888.com/sr-129214.html,202211
21,122,沃尔沃XC60新能源,310,沃尔沃亚太,52.39,60.39,/s/129194/,202211
22,123,东风本田M-NV,309,东风本田,14.98,15.98,//price.16888.com/sr-129042.html,202211
23,124,小麒麟,284,江铃集团新能源,4.99,5.19,/s/129270/,202211
24,125,魏牌 摩卡新能源,277,长城汽车,23.18,23.88,//price.16888.com/sr-128584.html,202211
25,126,菱智M5EV,263,东风风行,14.99,19.69,/s/129404/,202211
26,127,荣威iMAX8新能源,246,上汽集团,19.99,35.98,//price.16888.com/sr-129249.html,202211
27,128,迈腾GTE插电混动,220,一汽-大众,23.79,25.29,/s/128413/,202211
28,129,大家9,218,上汽大通,25.99,44.99,//price.16888.com/sr-129310.html,202211
29,130,哪吒S,202,合众汽车,15.48,22.48,/s/128965/,202211
30,131,华晨新日i03A,184,华晨新日,8.58,12.50,//price.16888.com/sr-128327.html,202211
31,132,RAV4荣放双擎E+,174,一汽丰田,24.88,29.78,/s/128135/,202211
32,133,天际ME5,170,天际汽车,13.88,16.99,//price.16888.com/sr-129402.html,202211
0,151,瑞风E3,83,江汽集团,13.99,20.88,//price.16888.com/sr-129581.html,202211
1,152,优优EV,82,开瑞汽车,12.68,13.08,/s/128840/,202211
2,153,奔驰EQE,72,北京奔驰,47.80,62.70,//price.16888.com/sr-129183.html,202211
3,154,上汽大通MAXUS EUNIQ 6,52,上汽大通,15.98,20.28,/s/128836/,202211
4,155,威兰达新能源,48,广汽丰田,26.68,30.18,//price.16888.com/sr-129157.html,202211
5,156,爱驰U6,39,爱驰汽车,21.99,23.79,/s/128629/,202211
6,157,魏牌 拿铁DHT,36,长城汽车,17.98,18.98,//price.16888.com/sr-129346.html,202211
7,158,嘉际新能源,31,吉利新能源,14.58,16.88,/s/129306/,202211
8,159,广汽丰田iA5,31,广汽丰田新能源,15.98,19.28,//price.16888.com/sr-128897.html,202211
9,160,玛奇朵DHT-PHEV,29,长城汽车,17.88,18.98,/s/129097/,202211
10,161,名图新能源,28,北京现代,17.88,20.38,//price.16888.com/sr-129105.html,202211
11,162,炫界Pro EV,19,凯翼汽车,11.99,17.66,/s/128273/,202211
12,163,奥迪e-tron,18,一汽-大众奥迪,54.68,64.88,//price.16888.com/sr-128890.html,202211
